hex_id,total_population
89411cb9553ffff,12990.0
89411cb90bbffff,12990.0
89411cb955bffff,12990.0
89411cb9547ffff,12990.0
89411cb9423ffff,12990.0
89411cb9083ffff,12990.0
89411cb90d7ffff,12990.0
89411cb942fffff,12990.0
89411cb900bffff,12990.0
89411cb9467ffff,12990.0
89411cb908fffff,12990.0
89411cb95cbffff,12990.0
89411cb90a3ffff,12991.0
89411cb943bffff,12991.0
89411cb9007ffff,12991.0
89411cb909bffff,12991.0
89411cb96b7ffff,12991.0
89411cb942bffff,12991.0
89411cb940bffff,12991.0
89411cb9057ffff,12991.0
89411cb9093ffff,12991.0
89411cb9437ffff,12992.0
89411cb951bffff,12992.0
89411cb9513ffff,12992.0
89411cb9427ffff,12992.0
89411cb90abffff,12992.0
89411cb9027ffff,12992.0
89411cb9557ffff,12992.0
89411cb958bffff,12992.0
89411cb9033ffff,12992.0
89411cb9573ffff,12992.0
89411cb95c7ffff,12992.0
89411cb91cfffff,12992.0
89411cb9037ffff,12993.0
89411cb9003ffff,12993.0
89411cb9017ffff,12993.0
89411cb90b3ffff,12993.0
89411cb91c3ffff,12993.0
89411cb90c7ffff,12993.0
89411cb9543ffff,12994.0
89411cb9533ffff,12994.0
89411cb956fffff,12994.0
89411cb953bffff,12994.0
89411cb95abffff,12994.0
89411cb9097ffff,12994.0
89411cb90a7ffff,12994.0
89411cb9577ffff,12994.0
89411cb9103ffff,12994.0
89411cb954fffff,12994.0
89411cb9523ffff,12994.0
89411cb9503ffff,12994.0
89411cb9563ffff,12994.0
89411cb95c3ffff,12994.0
89411cb950bffff,12994.0
89411cb9153ffff,12994.0
89411cb90b7ffff,12994.0
89411cb9087ffff,12994.0
89411cb91d3ffff,12994.0
89411cb9023ffff,12994.0
89411cb9567ffff,12994.0
89411cb956bffff,12994.0
89411cb9507ffff,12994.0
89411cb957bffff,12994.0
89411cb91dbffff,12994.0
89411cb95cfffff,12994.0
89411cb91d7ffff,12994.0
89411cb90afffff,12994.0
89411cb950fffff,12995.0
89411cb9117ffff,12995.0
89411cb9113ffff,12995.0
89411cb8253ffff,12995.0
89411cb919bffff,12996.0
89411cb9527ffff,12996.0
89411cb825bffff,12996.0
89411cb91c7ffff,12996.0
89411cb918bffff,12996.0
89411cb911bffff,12996.0
89411cb9197ffff,12996.0
89411cb913bffff,12996.0
89411cb9183ffff,12996.0
89411cb952bffff,12996.0
89411cb91cbffff,12996.0
89411cb918fffff,12996.0
89411cb82cbffff,12996.0
89411cb9193ffff,12996.0
89411cb9537ffff,12997.0
89411cb952fffff,12998.0
89411cb9107ffff,12998.0
89411cb912bffff,12998.0
89411cb95afffff,12998.0
89411cba347ffff,13009.0
89411cbada3ffff,13020.0
89411ca2dbbffff,13025.0
89411c8ec37ffff,13051.0
89411ca221bffff,13104.0
89411cbb343ffff,13128.0
89411c85057ffff,13159.0
89411cba8a7ffff,13165.0
89411cb1a8fffff,13184.0
89411cb9da3ffff,13258.0
89411cb8957ffff,13273.0
89411cba053ffff,13279.0
89411cb71bbffff,13291.0
89410349b43ffff,13296.0
89411cbad4fffff,13329.0
89411cb1d0fffff,13338.0
894103486cfffff,13339.0
89411c8507bffff,13357.0
89411cb840fffff,13373.0
89411cbadabffff,13382.0
89411cba8b7ffff,13392.0
89411cba9dbffff,13462.0
89411cbab8fffff,13474.0
89411cbadc7ffff,13477.0
89411cbadcfffff,13502.0
89411cbad47ffff,13502.0
89411cbad6bffff,13502.0
89411cbad63ffff,13504.0
89411cbad0bffff,13504.0
89411cba9c7ffff,13504.0
89411cba943ffff,13504.0
89411cbad57ffff,13505.0
89411cba94bffff,13505.0
89411cba97bffff,13506.0
89411cba993ffff,13506.0
89411cba957ffff,13506.0
89411cbad07ffff,13506.0
89411cbad77ffff,13506.0
89411cb1a4bffff,13506.0
89411cbad27ffff,13506.0
89411cbad03ffff,13506.0
89411cb1a5bffff,13506.0
89411cbaba7ffff,13506.0
89411cbad1bffff,13506.0
89411cbad3bffff,13506.0
89411cba9cfffff,13506.0
89411cba98bffff,13506.0
89411cbad73ffff,13506.0
89411cbaba3ffff,13506.0
89411cba91bffff,13506.0
89411cbad13ffff,13506.0
89411cba947ffff,13506.0
89411cba99bffff,13506.0
89411cbabb7ffff,13506.0
89411cb1adbffff,13506.0
89411cbad0fffff,13506.0
89411cba963ffff,13507.0
89411cbab97ffff,13507.0
89411cba95bffff,13507.0
89411cbabb3ffff,13507.0
89411cbad7bffff,13507.0
89411cba953ffff,13507.0
89411ca369bffff,13507.0
89411cba9c3ffff,13507.0
89411cba9cbffff,13507.0
89411cbabbbffff,13507.0
89411cba917ffff,13507.0
89411cbab87ffff,13507.0
89411cba9d3ffff,13507.0
89411cba98fffff,13507.0
89411cb1acbffff,13508.0
89411cbad6fffff,13508.0
89411cba913ffff,13508.0
89411cba9bbffff,13508.0
89411cbad67ffff,13508.0
89411cb1a83ffff,13508.0
89411cba933ffff,13508.0
89411cba96bffff,13508.0
89411cba9a3ffff,13508.0
89411cba827ffff,13508.0
89411cbad2bffff,13508.0
89411cbad37ffff,13508.0
89411cb1ac3ffff,13508.0
89411cbada7ffff,13508.0
89411cba93bffff,13508.0
89411cba983ffff,13508.0
89411cbad23ffff,13508.0
89411cba90bffff,13508.0
89411ca34dbffff,13508.0
89411cba977ffff,13508.0
89411cbad2fffff,13508.0
89411cba903ffff,13508.0
89411cba9d7ffff,13508.0
89411cb1ad3ffff,13508.0
89411cba9b3ffff,13509.0
89411cba96fffff,13509.0
89411cba9abffff,13509.0
89411cb1a03ffff,13510.0
89411cb1a0bffff,13510.0
89411cba9a7ffff,13510.0
89411cb1a77ffff,13510.0
89411cb1a47ffff,13510.0
89411cb1a1bffff,13510.0
89411cba94fffff,13510.0
89411cb1a0fffff,13510.0
89411cba967ffff,13510.0
89411cb1ac7ffff,13510.0
89411cba907ffff,13510.0
89411cba973ffff,13510.0
89411cb1acfffff,13510.0
89411cba90fffff,13510.0
89411cb1a7bffff,13510.0
89411cbad33ffff,13510.0
89411cb1a53ffff,13510.0
89411cb1a43ffff,13510.0
89411cba997ffff,13510.0
89411cb1aabffff,13510.0
89411cba9b7ffff,13510.0
89411cb1a63ffff,13510.0
89411cbadafffff,13510.0
89411cba987ffff,13510.0
89411cb1a57ffff,13510.0
89411cba92bffff,13510.0
89411cb1ad7ffff,13512.0
89411cb1a6bffff,13512.0
89411cb1a13ffff,13512.0
89411cb1a17ffff,13512.0
89411cb1a33ffff,13512.0
89411cb1a4fffff,13512.0
89411cb1a8bffff,13512.0
89411cb1a73ffff,13512.0
89411cb1a07ffff,13512.0
89411cba9afffff,13512.0
89411cb1a3bffff,13514.0
89411cb1aafffff,13515.0
89411ca3693ffff,13550.0
89411cb8ddbffff,13555.0
89411cb624bffff,13559.0
89410349633ffff,13606.0
89411c841d3ffff,13625.0
89411cba0c3ffff,13684.0
89411cb6993ffff,13700.0
89411c840b7ffff,13760.0
89411ca1403ffff,13803.0
89411c8756bffff,13846.0
89410349b4fffff,13916.0
89411cba05bffff,13920.0
89411cba22fffff,13940.0
89411ca36d3ffff,13956.0
89411ca32dbffff,14016.0
89411c85623ffff,14019.0
89411cba35bffff,14033.0
89411cb1a67ffff,14063.0
89410349e8fffff,14094.0
89411ca3363ffff,14113.0
89410349ecfffff,14122.0
89411cba50bffff,14131.0
89411cb89cfffff,14193.0
89411cb8c7bffff,14229.0
89411cb8d77ffff,14256.0
89411c8422fffff,14290.0
89411cb69bbffff,14306.0
89411cb6e83ffff,14322.0
89411ca3683ffff,14332.0
89411cb6d2fffff,14348.0
89411cba92fffff,14427.0
89411cbb5b7ffff,14440.0
89411ca362fffff,14467.0
89411cb8dd3ffff,14475.0
89411c8406fffff,14544.0
89411cbb30fffff,14603.0
89411ca028bffff,14630.0
89411cb8327ffff,14632.0
89411cba937ffff,14671.0
89411c8662bffff,14680.0
89411c8468fffff,14706.0
89411ca2663ffff,14723.0
89411ca34d3ffff,14730.0
89411cb9d2bffff,14769.0
89411cba923ffff,14784.0
89410349cc7ffff,14784.0
89411cb8d1bffff,14807.0
89411cb9d0fffff,14837.0
89411c85053ffff,14851.0
8941034987bffff,14888.0
89411c84003ffff,14891.0
89411cb9d23ffff,14892.0
89411ca368fffff,14938.0
89411ca029bffff,14969.0
89411cbb5a7ffff,15037.0
89411cb71b3ffff,15047.0
89411cbab6fffff,15092.0
89410349eabffff,15097.0
89410349e37ffff,15099.0
89410349ea3ffff,15099.0
89411cb8d3bffff,15100.0
89410349ebbffff,15101.0
894103498c3ffff,15101.0
894103498cfffff,15103.0
89410349ea7ffff,15103.0
894103498cbffff,15103.0
894103498dbffff,15103.0
89410349853ffff,15104.0
89410349e27ffff,15104.0
89410349813ffff,15104.0
89410349eafffff,15104.0
89410349857ffff,15104.0
894103498d7ffff,15105.0
8941034981bffff,15105.0
8941034980bffff,15106.0
89410349803ffff,15106.0
894103498c7ffff,15106.0
89411cba3c3ffff,15106.0
89411cb8dc3ffff,15109.0
89411cb8d8bffff,15110.0
89411cb8dabffff,15110.0
89411cb8dc7ffff,15110.0
89411cb8d8fffff,15110.0
89411cb8d13ffff,15110.0
89411cb8d03ffff,15111.0
89411cb8d9bffff,15111.0
89411cb8d87ffff,15112.0
89411cb8da7ffff,15112.0
89411cb8dd7ffff,15113.0
89411cb8db3ffff,15113.0
89411cb8d17ffff,15113.0
89411cb8d83ffff,15113.0
89411ca3677ffff,15114.0
89411ca36b3ffff,15114.0
89411ca3697ffff,15114.0
89411ca3623ffff,15114.0
89411cb8dafffff,15114.0
89411ca32d3ffff,15114.0
89411cb8d33ffff,15115.0
89411ca366bffff,15115.0
89411ca3687ffff,15115.0
89411ca344bffff,15115.0
89411cb8d07ffff,15115.0
89411ca36bbffff,15115.0
89411ca366fffff,15115.0
89411ca3663ffff,15115.0
89411cb8dbbffff,15116.0
89411cb8da3ffff,15116.0
89411ca36a3ffff,15116.0
89411cb8db7ffff,15116.0
89411ca344fffff,15117.0
89411ca3633ffff,15117.0
89411ca3667ffff,15117.0
89411ca36b7ffff,15117.0
89411ca36afffff,15117.0
89411ca362bffff,15117.0
89411ca36abffff,15117.0
89411ca3443ffff,15120.0
89411ca363bffff,15124.0
89411c85297ffff,15133.0
89411ca0587ffff,15143.0
89410349c5bffff,15173.0
89411cba39bffff,15239.0
89411ca3607ffff,15263.0
89411c8500fffff,15270.0
89411c8562fffff,15334.0
89411c86663ffff,15339.0
89410379a43ffff,15358.0
89411cb9d17ffff,15368.0
89410379a5bffff,15371.0
89411cb698bffff,15375.0
89411cb84bbffff,15390.0
89411cbb5b3ffff,15404.0
89411cb60afffff,15419.0
8941034985bffff,15447.0
89411cb1a6fffff,15448.0
89411cb6907ffff,15495.0
89411ca24a7ffff,15504.0
89411cb8977ffff,15524.0
89411cb1b77ffff,15541.0
89411cba223ffff,15543.0
89411cba297ffff,15555.0
89411ca3447ffff,15557.0
89411cb5587ffff,15568.0
89410349eb3ffff,15642.0
89411cb9d77ffff,15646.0
89411ca1453ffff,15647.0
89411cb4663ffff,15648.0
89411cb69abffff,15656.0
89411cb41b7ffff,15678.0
89411c85023ffff,15701.0
89411ca340bffff,15738.0
89411cb8967ffff,15778.0
89411cba067ffff,15793.0
89411c8500bffff,15811.0
89411cb9d3bffff,15833.0
89411c85027ffff,15838.0
89411cba2d3ffff,15887.0
8941036b4dbffff,15896.0
89411cb710fffff,15925.0
89411ca345bffff,15931.0
89411cb6e47ffff,15987.0
89411ca34c3ffff,15990.0
89411ca32c3ffff,16017.0
89411c85637ffff,16052.0
89411c85073ffff,16106.0
89411c85043ffff,16106.0
89411c85627ffff,16106.0
89411c8505bffff,16106.0
89411c8504bffff,16107.0
89411c85287ffff,16108.0
89411c85047ffff,16110.0
89411c85077ffff,16110.0
89411c8503bffff,16110.0
89411c851cbffff,16110.0
89411c85033ffff,16112.0
89411c851d7ffff,16113.0
89411c85157ffff,16113.0
89411c851dbffff,16114.0
89411c85153ffff,16114.0
89411c851c3ffff,16116.0
89411c8511bffff,16116.0
89411c85037ffff,16116.0
89411c851c7ffff,16116.0
89411c851cfffff,16118.0
89411c85113ffff,16134.0
89411cb8683ffff,16276.0
89411cb6003ffff,16292.0
89411cb455bffff,16294.0
89411cb9d33ffff,16295.0
89411cba057ffff,16345.0
89410349e97ffff,16348.0
89411cba547ffff,16355.0
89411cba237ffff,16371.0
89410349bdbffff,16391.0
89411ca347bffff,16410.0
89411cb8eb7ffff,16412.0
89410379a4bffff,16487.0
89411cb9db3ffff,16487.0
89411cb6913ffff,16488.0
89411cb6983ffff,16488.0
89411cb6997ffff,16488.0
89411cb698fffff,16489.0
89411cb6987ffff,16490.0
89411cb6933ffff,16491.0
89411cb43b3ffff,16544.0
89411cb6e93ffff,16582.0
89411cb9d57ffff,16594.0
89411ca229bffff,16605.0
89411c84033ffff,16633.0
89411c8408fffff,16676.0
89411cb8c0bffff,16727.0
89411cb6667ffff,16744.0
89411ca3457ffff,16768.0
89411cba0dbffff,16786.0
89411ca0043ffff,16794.0
89411ca3367ffff,16825.0
89411c871a7ffff,16850.0
89411c87543ffff,16878.0
89410349d9bffff,16882.0
89411cb8147ffff,16923.0
89411c86667ffff,16938.0
89411cb46cbffff,16975.0
89411cb8127ffff,16987.0
89410349a33ffff,16993.0
894103495afffff,17009.0
89411cba293ffff,17091.0
89411cba2b3ffff,17091.0
89411cba2bbffff,17091.0
89411cba213ffff,17091.0
89411cba2c3ffff,17092.0
89411cba28bffff,17092.0
89411cba2abffff,17092.0
89411cba2cfffff,17092.0
89411cba21bffff,17092.0
89411cba2d7ffff,17092.0
89411cba2c7ffff,17092.0
89411cba29bffff,17092.0
89411cba2dbffff,17092.0
89411cba063ffff,17092.0
89411cba2a7ffff,17093.0
89411cba23bffff,17093.0
89411cba3d7ffff,17093.0
89411cba207ffff,17094.0
89411cba3dbffff,17094.0
89411cba233ffff,17094.0
89411cba04bffff,17094.0
89411cba283ffff,17094.0
89411cba287ffff,17094.0
89411cba28fffff,17094.0
89411cba06fffff,17094.0
89411cba217ffff,17096.0
89411cba043ffff,17096.0
89411cba203ffff,17096.0
89411cba04fffff,17096.0
89411cba2b7ffff,17096.0
89411cba2a3ffff,17096.0
89411cba07bffff,17099.0
89411cba3d3ffff,17099.0
89411cba2afffff,17099.0
89411cba047ffff,17099.0
89411cba06bffff,17099.0
89411ca34cbffff,17164.0
89411cb6043ffff,17193.0
89411c8456bffff,17297.0
89411ca267bffff,17347.0
89411ca3673ffff,17421.0
89410349eb7ffff,17474.0
89411cb4657ffff,17494.0
89411ca0423ffff,17595.0
89411ca14bbffff,17626.0
89411cb440fffff,17637.0
89411cb61cfffff,17695.0
89411cb9dd3ffff,17708.0
894103498d3ffff,17738.0
89411cb836fffff,17772.0
89411cb8337ffff,17808.0
89411ca341bffff,17846.0
89411c8401bffff,17943.0
89411cb9d87ffff,17944.0
89411cba64bffff,17955.0
89411ca3403ffff,17982.0
89411ca3617ffff,18009.0
89411cb1b73ffff,18010.0
89411cb8e4bffff,18035.0
89411ca22c7ffff,18063.0
89411ca3493ffff,18105.0
89411c85173ffff,18125.0
89411cb8e07ffff,18181.0
89411ca3207ffff,18205.0
89410349a0fffff,18229.0
89411cbb34bffff,18278.0
89411ca148fffff,18291.0
89411cb7067ffff,18349.0
89411cb4183ffff,18428.0
89411cb9d83ffff,18451.0
89411cb9dabffff,18455.0
89411cb4587ffff,18527.0
89411cba927ffff,18582.0
89411cb8c57ffff,18613.0
89411cb8417ffff,18621.0
89411cb84b3ffff,18635.0
89411cb8e73ffff,18722.0
8941034988bffff,18727.0
89411ca3497ffff,18734.0
89410349847ffff,18745.0
89411cb612bffff,18775.0
89411cb4443ffff,18901.0
89411cb8c53ffff,18912.0
89411c84613ffff,18920.0
89411cb1b4bffff,18940.0
89410349c53ffff,18979.0
89411c87547ffff,18983.0
89411c840b3ffff,18985.0
89411cb83b7ffff,18985.0
89411cb817bffff,19021.0
89411c840c7ffff,19048.0
89411cb8c47ffff,19070.0
89411ca028fffff,19095.0
89411ca3637ffff,19105.0
89411ca264fffff,19146.0
89410349c0fffff,19158.0
89411cba22bffff,19162.0
89411cb8ea3ffff,19164.0
89411cb8357ffff,19182.0
89410349e87ffff,19184.0
89411cb8177ffff,19194.0
89411cb812fffff,19200.0
89411cb8ed3ffff,19202.0
89411cb8edbffff,19202.0
89411cb8e53ffff,19202.0
89411cb9dbbffff,19202.0
89411cb8e13ffff,19204.0
89411cb8ecfffff,19205.0
89411cb8167ffff,19205.0
89411cb9d8fffff,19205.0
89411cb8e9bffff,19205.0
89411cb8c5bffff,19206.0
89411cb8163ffff,19206.0
89411cb8ec7ffff,19207.0
89411cb8e17ffff,19207.0
89411cb8e87ffff,19207.0
89411cb9d9bffff,19207.0
89411cb9d8bffff,19207.0
89411cb8eb3ffff,19207.0
89411cb8e83ffff,19207.0
89411cb8ed7ffff,19207.0
89411cb812bffff,19207.0
89411cb8e0bffff,19207.0
89411cb8e57ffff,19207.0
89411cb8e43ffff,19208.0
89411cb83a7ffff,19208.0
89411cb816bffff,19208.0
89411cb8e47ffff,19208.0
89411cb8e4fffff,19208.0
89411cb8ecbffff,19208.0
89411cb8ec3ffff,19208.0
89411cb8e1bffff,19208.0
89411cb8e0fffff,19209.0
89411cb8c43ffff,19209.0
89411cb8eabffff,19210.0
89411cb816fffff,19211.0
89411cb8e93ffff,19211.0
89411cb8e8fffff,19213.0
89411cb8ebbffff,19213.0
89411cb8e8bffff,19214.0
89411cb8e03ffff,19214.0
89411cb8c4bffff,19214.0
89411cb8e97ffff,19214.0
89411cb8c4fffff,19214.0
89411c84213ffff,19229.0
89411cba6afffff,19368.0
89411cb1b47ffff,19393.0
89411c85197ffff,19411.0
89411cb1b43ffff,19412.0
89411ca349bffff,19414.0
89411ca3453ffff,19476.0
89411ca34c7ffff,19505.0
89411ca34cfffff,19541.0
89411ca34d7ffff,19542.0
89411ca3487ffff,19542.0
89411ca348bffff,19542.0
89411ca3417ffff,19544.0
89411ca3473ffff,19544.0
89411ca340fffff,19544.0
89411ca3547ffff,19544.0
89411ca3437ffff,19544.0
89411cb9dd7ffff,19544.0
89411ca3483ffff,19544.0
89411ca3563ffff,19544.0
89411ca353bffff,19544.0
89411ca348fffff,19544.0
89411ca3097ffff,19544.0
89411ca3407ffff,19544.0
89411ca34bbffff,19545.0
89411ca35c3ffff,19545.0
89411ca35cfffff,19545.0
89411ca3423ffff,19545.0
89411ca35d3ffff,19545.0
89411cb1b6bffff,19545.0
89411ca34b3ffff,19545.0
89411ca359bffff,19545.0
89411ca3433ffff,19545.0
89411ca343bffff,19545.0
89411cb1b7bffff,19545.0
89411ca3477ffff,19545.0
89411ca342fffff,19545.0
89411ca3467ffff,19545.0
89411ca34abffff,19545.0
89411ca3463ffff,19545.0
89411ca34a3ffff,19545.0
89411ca3413ffff,19545.0
89411ca34afffff,19545.0
89411ca3093ffff,19545.0
89411ca358bffff,19545.0
89411ca354fffff,19545.0
89411ca342bffff,19545.0
89411ca35cbffff,19547.0
89411cb1b63ffff,19547.0
89411ca3553ffff,19547.0
89411ca3503ffff,19547.0
89411ca3427ffff,19547.0
89411ca355bffff,19547.0
89411cb890bffff,19548.0
89411cb1b67ffff,19548.0
89411ca3513ffff,19548.0
89411ca3597ffff,19550.0
89411ca3543ffff,19550.0
89411ca35d7ffff,19550.0
89411ca34b7ffff,19550.0
89411ca350bffff,19550.0
89411ca35c7ffff,19550.0
89411ca34a7ffff,19550.0
89411cb1b6fffff,19550.0
89411ca3577ffff,19550.0
89411ca264bffff,19550.0
89411ca356bffff,19550.0
89411ca3583ffff,19550.0
89411ca35b7ffff,19550.0
89411ca35dbffff,19550.0
89411ca3593ffff,19550.0
89411ca3507ffff,19550.0
89411cb1b4fffff,19550.0
89411ca3557ffff,19551.0
89411ca356fffff,19551.0
89411ca352bffff,19551.0
89411ca350fffff,19553.0
89411ca35bbffff,19553.0
89411ca3517ffff,19553.0
89411cb4187ffff,19553.0
89411ca3573ffff,19553.0
89411ca358fffff,19553.0
89411ca351bffff,19553.0
89411ca3587ffff,19553.0
89411ca35afffff,19553.0
89411ca357bffff,19553.0
89411ca35abffff,19553.0
89411ca3533ffff,19553.0
89411ca35a7ffff,19553.0
89411ca35a3ffff,19553.0
89411ca35b3ffff,19553.0
89411ca3527ffff,19556.0
89411ca266bffff,19556.0
89411ca2253ffff,19556.0
89411ca22cbffff,19556.0
89411ca22c3ffff,19556.0
89411ca22d3ffff,19556.0
89411ca22dbffff,19556.0
89411ca3537ffff,19556.0
89411ca22d7ffff,19556.0
89411ca2257ffff,19556.0
89411ca3523ffff,19556.0
89411ca352fffff,19556.0
89411ca266fffff,19556.0
89411ca3567ffff,19556.0
89411ca22cfffff,19556.0
89411cb625bffff,19627.0
89411c85b27ffff,19643.0
8941034914bffff,19663.0
89410349ccfffff,19672.0
89410349c0bffff,19683.0
89410349c4fffff,19789.0
89410349c4bffff,19799.0
89410349c43ffff,19799.0
89410349c57ffff,19801.0
89410349c73ffff,19802.0
89410349c7bffff,19804.0
89410349c47ffff,19804.0
89410349c77ffff,19807.0
89411cb8473ffff,19894.0
89411ca367bffff,19962.0
89411cb9dc7ffff,19972.0
89411ca000bffff,19982.0
89411c8462fffff,20010.0
89411ca354bffff,20010.0
89411cb6e0bffff,20025.0
89411c84067ffff,20085.0
89411cbab23ffff,20133.0
89411ca305bffff,20134.0
89411cb13a3ffff,20147.0
89411cb613bffff,20156.0
89411cb1c0fffff,20215.0
89410349817ffff,20229.0
89411c85187ffff,20382.0
89411c84687ffff,20506.0
89411cb0b4bffff,20537.0
89411cbab67ffff,20550.0
89411cba257ffff,20642.0
89411cb8493ffff,20647.0
89411c84267ffff,20666.0
894103482dbffff,20675.0
89411c8553bffff,20807.0
89411ca32afffff,20814.0
8941034932bffff,21044.0
89411cb454fffff,21057.0
89411cb86d3ffff,21111.0
894103482c3ffff,21122.0
89411cb419bffff,21145.0
8941034862bffff,21190.0
89411cb42a7ffff,21238.0
89411c85cdbffff,21289.0
89411c87533ffff,21509.0
89411cb41abffff,21514.0
89411ca364bffff,21529.0
89410349e13ffff,21549.0
89411ca225bffff,21563.0
8941034996fffff,21634.0
89411c8407bffff,21658.0
89411cb898bffff,21682.0
89411cba6abffff,21690.0
89411cbb2a3ffff,21829.0
89411cbb337ffff,21842.0
89411ca00c7ffff,21895.0
89411c8445bffff,21900.0
89410349c6bffff,22121.0
89411ca0297ffff,22130.0
89411c84617ffff,22139.0
89411cba343ffff,22175.0
89411c85163ffff,22219.0
89411c87523ffff,22241.0
89411c84293ffff,22302.0
89411ca2c6bffff,22343.0
89411cb7107ffff,22363.0
89410349ca7ffff,22410.0
89411c85137ffff,22423.0
89411c8428bffff,22510.0
89411ca2573ffff,22526.0
89411c84633ffff,22554.0
89411c846abffff,22554.0
89411c84607ffff,22555.0
89411c846afffff,22558.0
89411c846a3ffff,22561.0
89411c846bbffff,22569.0
89411c843b3ffff,22602.0
89411cbab37ffff,22623.0
89410349387ffff,22659.0
89411c875b7ffff,22683.0
89411c84637ffff,22691.0
89411ca1413ffff,22706.0
89411cb89c7ffff,22758.0
89411c840cfffff,22847.0
89411c870b7ffff,22901.0
89411cb41b3ffff,22988.0
89410348667ffff,22990.0
89411cb4407ffff,23066.0
89410349c63ffff,23067.0
89411cb4387ffff,23090.0
89411c8404fffff,23141.0
89411ca2c07ffff,23141.0
89411c84287ffff,23180.0
89411c8757bffff,23257.0
89411c8456fffff,23268.0
89411ca2437ffff,23306.0
89411cb8983ffff,23429.0
89411cb106fffff,23503.0
89411cb75a7ffff,23651.0
89411c8414fffff,23676.0
8941034836bffff,23686.0
89411cb8497ffff,23701.0
89411ca3193ffff,23725.0
89411cb4107ffff,23757.0
89411cb8403ffff,23813.0
89411c84297ffff,23859.0
89411c846a7ffff,23873.0
89410349d57ffff,23897.0
89411cb61dbffff,23910.0
89411c8405bffff,23992.0
89411cba617ffff,23996.0
89411c8408bffff,24011.0
894103482c7ffff,24026.0
89411cb13d7ffff,24161.0
89411c84053ffff,24175.0
89411cb890fffff,24197.0
89411ca0467ffff,24271.0
89411c840dbffff,24307.0
89411c8428fffff,24366.0
89411cb1c7bffff,24399.0
89411c84283ffff,24400.0
89411c840cbffff,24411.0
89411ca3203ffff,24416.0
89411c84043ffff,24426.0
89411c8400bffff,24426.0
89411c8404bffff,24426.0
89411c84077ffff,24426.0
89411c8400fffff,24429.0
89411c84057ffff,24430.0
89411c84073ffff,24430.0
89411c84063ffff,24430.0
89411c84047ffff,24431.0
89411c8403bffff,24433.0
89410349e33ffff,24474.0
89411c846b7ffff,24489.0
89411cb6293ffff,24608.0
89411c840c3ffff,24619.0
89411ca1593ffff,24625.0
89411cb4167ffff,24754.0
89411c8626bffff,24758.0
89411c85bd3ffff,24775.0
89410349dc7ffff,24877.0
89411ca00d7ffff,24903.0
8941034862fffff,25012.0
89411c8754fffff,25017.0
89411cb167bffff,25076.0
89411c844dbffff,25083.0
89411c84567ffff,25180.0
89411c87127ffff,25195.0
89411cb8997ffff,25227.0
89411ca1457ffff,25281.0
89411ca2207ffff,25290.0
89411cb6e4bffff,25303.0
89411cb8923ffff,25347.0
89411c846b3ffff,25354.0
89411ca05cfffff,25392.0
89411c875a3ffff,25393.0
89411cb0363ffff,25453.0
89411ca360fffff,25495.0
89411cb8483ffff,25522.0
89411cb8487ffff,25526.0
89411cba34bffff,25528.0
89411cb848fffff,25531.0
89411cba34fffff,25531.0
89411c840d7ffff,25546.0
89411c87537ffff,25565.0
89411c875a7ffff,25573.0
89411c8666fffff,25573.0
89411c862d3ffff,25576.0
89411c862cbffff,25577.0
89411c86247ffff,25577.0
89411c875afffff,25578.0
89411c84457ffff,25578.0
89411c862cfffff,25578.0
89411c86257ffff,25578.0
89411c87527ffff,25578.0
89411c844cfffff,25578.0
89411c844cbffff,25578.0
89411c86253ffff,25578.0
89411c8666bffff,25578.0
89411c862dbffff,25578.0
89411c844d3ffff,25580.0
89411c8444fffff,25581.0
89411c8444bffff,25581.0
89411c844c3ffff,25581.0
89411c8621bffff,25582.0
89411c8447bffff,25583.0
89411c8409bffff,25584.0
89411c84453ffff,25584.0
89411c8442fffff,25584.0
89411c8446fffff,25585.0
89411c8446bffff,25586.0
89411c84447ffff,25586.0
89411c84443ffff,25586.0
89411c840d3ffff,25589.0
89411c84087ffff,25589.0
89411c84097ffff,25589.0
89411c8454bffff,25589.0
89411c84093ffff,25589.0
89411c84543ffff,25591.0
89411c84563ffff,25592.0
89411c8457bffff,25592.0
89411c84083ffff,25592.0
89411c84557ffff,25593.0
89411c84547ffff,25593.0
89411c8455bffff,25593.0
89411c8454fffff,25593.0
89411c84573ffff,25597.0
89411c84553ffff,25597.0
89411cb7527ffff,25648.0
89411c8450bffff,25684.0
89411cb841bffff,25702.0
89411cb666bffff,25730.0
89411cb458bffff,25744.0
89410348363ffff,25759.0
89411ca2c73ffff,25775.0
89411c862d7ffff,25792.0
89411ca319bffff,25870.0
89411cb6e13ffff,25883.0
89411cb456fffff,25907.0
89411ca3233ffff,25999.0
89411ca25b3ffff,26009.0
89411ca3377ffff,26118.0
89410348653ffff,26122.0
89411c851d3ffff,26131.0
89411ca3373ffff,26140.0
89411ca36a7ffff,26151.0
89411c84577ffff,26181.0
89411ca321bffff,26207.0
89410349c6fffff,26218.0
89411ca2d37ffff,26338.0
89411ca28d3ffff,26370.0
89411ca14cbffff,26441.0
89411cb4463ffff,26466.0
89411cb892bffff,26534.0
89411cb7537ffff,26592.0
89411cb5593ffff,26604.0
89411c866b7ffff,26630.0
89411cba613ffff,26656.0
89411ca325bffff,26668.0
89411c8435bffff,26709.0
89411ca3237ffff,26751.0
89411cb8413ffff,26851.0
89411cba587ffff,26861.0
